Genome project,Gene stable ID,Human gene name
caenorhabditis_elegans_prjna13758,WBGene00000150,STON1
caenorhabditis_elegans_prjna13758,WBGene00000150,STON1-GTF2A1L
caenorhabditis_elegans_prjna13758,WBGene00000151,
caenorhabditis_elegans_prjna13758,WBGene00000155,PA2G4
caenorhabditis_elegans_prjna13758,WBGene00000155,AC034102.3
caenorhabditis_elegans_prjna13758,WBGene00000156,APC2
caenorhabditis_elegans_prjna13758,WBGene00000156,AC008575.1
caenorhabditis_elegans_prjna13758,WBGene00000156,APC
caenorhabditis_elegans_prjna13758,WBGene00000157,AP2S1
caenorhabditis_elegans_prjna13758,WBGene00000158,AP1G1
caenorhabditis_elegans_prjna13758,WBGene00000158,AP1G2
caenorhabditis_elegans_prjna13758,WBGene00000159,AP1S3
caenorhabditis_elegans_prjna13758,WBGene00000159,AP1S1
caenorhabditis_elegans_prjna13758,WBGene00000159,AP1S2
caenorhabditis_elegans_prjna13758,WBGene00000160,AP1B1
caenorhabditis_elegans_prjna13758,WBGene00000161,AP2A1
caenorhabditis_elegans_prjna13758,WBGene00000161,AP2A2
caenorhabditis_elegans_prjna13758,WBGene00000162,AP3D1
caenorhabditis_elegans_prjna13758,WBGene00000163,
caenorhabditis_elegans_prjna13758,WBGene00000164,AP3M1
caenorhabditis_elegans_prjna13758,WBGene00000165,AP3S1
caenorhabditis_elegans_prjna13758,WBGene00000165,AP3S2
caenorhabditis_elegans_prjna13758,WBGene00000166,STAM
caenorhabditis_elegans_prjna13758,WBGene00000166,STAM2
caenorhabditis_elegans_prjna13758,WBGene00000166,WDFY2
caenorhabditis_elegans_prjna13758,WBGene00000166,WDFY1
caenorhabditis_elegans_prjna13758,WBGene00000166,AC093884.1
caenorhabditis_elegans_prjna13758,WBGene00000166,GGA3
caenorhabditis_elegans_prjna13758,WBGene00000166,TOM1
caenorhabditis_elegans_prjna13758,WBGene00000166,GGA1
caenorhabditis_elegans_prjna13758,WBGene00000166,TOM1L1
caenorhabditis_elegans_prjna13758,WBGene00000166,GGA2
caenorhabditis_elegans_prjna13758,WBGene00000168,CD93
caenorhabditis_elegans_prjna13758,WBGene00000168,CD248
caenorhabditis_elegans_prjna13758,WBGene00000168,FBLN7
caenorhabditis_elegans_prjna13758,WBGene00000168,CRELD2
caenorhabditis_elegans_prjna13758,WBGene00000168,CRELD1
caenorhabditis_elegans_prjna13758,WBGene00000168,DLL3
caenorhabditis_elegans_prjna13758,WBGene00000168,CLEC14A
caenorhabditis_elegans_prjna13758,WBGene00000168,DLK2
caenorhabditis_elegans_prjna13758,WBGene00000168,WIF1
caenorhabditis_elegans_prjna13758,WBGene00000169,AQP3
caenorhabditis_elegans_prjna13758,WBGene00000169,AQP1
caenorhabditis_elegans_prjna13758,WBGene00000169,AC004691.2
caenorhabditis_elegans_prjna13758,WBGene00000169,AQP5
caenorhabditis_elegans_prjna13758,WBGene00000169,AQP2
caenorhabditis_elegans_prjna13758,WBGene00000169,MIP
caenorhabditis_elegans_prjna13758,WBGene00000169,AQP4
caenorhabditis_elegans_prjna13758,WBGene00000169,AQP7
caenorhabditis_elegans_prjna13758,WBGene00000169,AL845331.2
caenorhabditis_elegans_prjna13758,WBGene00000169,AQP9
caenorhabditis_elegans_prjna13758,WBGene00000169,AQP6
caenorhabditis_elegans_prjna13758,WBGene00000170,AQP5
caenorhabditis_elegans_prjna13758,WBGene00000170,AQP2
caenorhabditis_elegans_prjna13758,WBGene00000170,MIP
caenorhabditis_elegans_prjna13758,WBGene00000170,AQP7
caenorhabditis_elegans_prjna13758,WBGene00000170,AL845331.2
caenorhabditis_elegans_prjna13758,WBGene00000170,AQP9
caenorhabditis_elegans_prjna13758,WBGene00000170,AQP6
caenorhabditis_elegans_prjna13758,WBGene00000171,AQP3
caenorhabditis_elegans_prjna13758,WBGene00000171,AQP1
caenorhabditis_elegans_prjna13758,WBGene00000171,AC004691.2
caenorhabditis_elegans_prjna13758,WBGene00000171,AQP5
caenorhabditis_elegans_prjna13758,WBGene00000171,AQP2
caenorhabditis_elegans_prjna13758,WBGene00000171,MIP
caenorhabditis_elegans_prjna13758,WBGene00000171,AQP4
caenorhabditis_elegans_prjna13758,WBGene00000171,AQP7
caenorhabditis_elegans_prjna13758,WBGene00000171,AL845331.2
caenorhabditis_elegans_prjna13758,WBGene00000171,AQP9
caenorhabditis_elegans_prjna13758,WBGene00000171,AQP6
caenorhabditis_elegans_prjna13758,WBGene00000172,AQP8
caenorhabditis_elegans_prjna13758,WBGene00000173,AQP3
caenorhabditis_elegans_prjna13758,WBGene00000173,AQP1
caenorhabditis_elegans_prjna13758,WBGene00000173,AC004691.2
caenorhabditis_elegans_prjna13758,WBGene00000173,AQP5
caenorhabditis_elegans_prjna13758,WBGene00000173,AQP2
caenorhabditis_elegans_prjna13758,WBGene00000173,MIP
caenorhabditis_elegans_prjna13758,WBGene00000173,AQP4
caenorhabditis_elegans_prjna13758,WBGene00000173,AQP7
caenorhabditis_elegans_prjna13758,WBGene00000173,AL845331.2
caenorhabditis_elegans_prjna13758,WBGene00000173,AQP9
caenorhabditis_elegans_prjna13758,WBGene00000173,AQP6
caenorhabditis_elegans_prjna13758,WBGene00000174,AQP3
caenorhabditis_elegans_prjna13758,WBGene00000174,AQP1
caenorhabditis_elegans_prjna13758,WBGene00000174,AC004691.2
caenorhabditis_elegans_prjna13758,WBGene00000174,AQP5
caenorhabditis_elegans_prjna13758,WBGene00000174,AQP2
caenorhabditis_elegans_prjna13758,WBGene00000174,MIP
caenorhabditis_elegans_prjna13758,WBGene00000174,AQP4
caenorhabditis_elegans_prjna13758,WBGene00000174,AQP7
caenorhabditis_elegans_prjna13758,WBGene00000174,AL845331.2
caenorhabditis_elegans_prjna13758,WBGene00000174,AQP9
caenorhabditis_elegans_prjna13758,WBGene00000174,AQP6
caenorhabditis_elegans_prjna13758,WBGene00000175,AQP3
caenorhabditis_elegans_prjna13758,WBGene00000175,AQP1
caenorhabditis_elegans_prjna13758,WBGene00000175,AC004691.2
caenorhabditis_elegans_prjna13758,WBGene00000175,AQP5
caenorhabditis_elegans_prjna13758,WBGene00000175,AQP2
caenorhabditis_elegans_prjna13758,WBGene00000175,MIP
caenorhabditis_elegans_prjna13758,WBGene00000175,AQP4
caenorhabditis_elegans_prjna13758,WBGene00000175,AQP7
caenorhabditis_elegans_prjna13758,WBGene00000175,AL845331.2
caenorhabditis_elegans_prjna13758,WBGene00000175,AQP9
caenorhabditis_elegans_prjna13758,WBGene00000175,AQP6
caenorhabditis_elegans_prjna13758,WBGene00000176,AQP3
caenorhabditis_elegans_prjna13758,WBGene00000176,AQP1
caenorhabditis_elegans_prjna13758,WBGene00000176,AC004691.2
caenorhabditis_elegans_prjna13758,WBGene00000176,AQP5
caenorhabditis_elegans_prjna13758,WBGene00000176,AQP2
caenorhabditis_elegans_prjna13758,WBGene00000176,MIP
caenorhabditis_elegans_prjna13758,WBGene00000176,AQP4
caenorhabditis_elegans_prjna13758,WBGene00000176,AQP7
caenorhabditis_elegans_prjna13758,WBGene00000176,AL845331.2
caenorhabditis_elegans_prjna13758,WBGene00000176,AQP9
caenorhabditis_elegans_prjna13758,WBGene00000176,AQP6
caenorhabditis_elegans_prjna13758,WBGene00000177,AQP11
caenorhabditis_elegans_prjna13758,WBGene00000177,AQP12A
caenorhabditis_elegans_prjna13758,WBGene00000177,AQP12B
caenorhabditis_elegans_prjna13758,WBGene00000178,AQP11
caenorhabditis_elegans_prjna13758,WBGene00000178,AQP12A
caenorhabditis_elegans_prjna13758,WBGene00000178,AQP12B
caenorhabditis_elegans_prjna13758,WBGene00000179,AQP11
caenorhabditis_elegans_prjna13758,WBGene00000179,AQP12A
caenorhabditis_elegans_prjna13758,WBGene00000179,AQP12B
caenorhabditis_elegans_prjna13758,WBGene00000180,TRIM23
caenorhabditis_elegans_prjna13758,WBGene00000181,HSD17B10
caenorhabditis_elegans_prjna13758,WBGene00000182,ARL17B
caenorhabditis_elegans_prjna13758,WBGene00000182,ARL17A
caenorhabditis_elegans_prjna13758,WBGene00000182,AC073610.2
caenorhabditis_elegans_prjna13758,WBGene00000183,ARF5
caenorhabditis_elegans_prjna13758,WBGene00000184,ARL4C
caenorhabditis_elegans_prjna13758,WBGene00000184,ARL4A
caenorhabditis_elegans_prjna13758,WBGene00000184,ARL11
caenorhabditis_elegans_prjna13758,WBGene00000184,ARF4
caenorhabditis_elegans_prjna13758,WBGene00000184,ARL16
caenorhabditis_elegans_prjna13758,WBGene00000184,SAR1A
caenorhabditis_elegans_prjna13758,WBGene00000184,ARL9
caenorhabditis_elegans_prjna13758,WBGene00000184,ARL10
caenorhabditis_elegans_prjna13758,WBGene00000184,ARL13B
caenorhabditis_elegans_prjna13758,WBGene00000184,ARL5C
caenorhabditis_elegans_prjna13758,WBGene00000184,ARL13A
caenorhabditis_elegans_prjna13758,WBGene00000184,ARL4D
caenorhabditis_elegans_prjna13758,WBGene00000184,ARL14
caenorhabditis_elegans_prjna13758,WBGene00000185,
caenorhabditis_elegans_prjna13758,WBGene00000186,
caenorhabditis_elegans_prjna13758,WBGene00000187,ARL1
caenorhabditis_elegans_prjna13758,WBGene00000188,ARL4C
caenorhabditis_elegans_prjna13758,WBGene00000188,ARL4A
caenorhabditis_elegans_prjna13758,WBGene00000188,ARL11
caenorhabditis_elegans_prjna13758,WBGene00000188,ARF4
caenorhabditis_elegans_prjna13758,WBGene00000188,ARL16
caenorhabditis_elegans_prjna13758,WBGene00000188,SAR1A
caenorhabditis_elegans_prjna13758,WBGene00000188,ARL9
caenorhabditis_elegans_prjna13758,WBGene00000188,ARL10
caenorhabditis_elegans_prjna13758,WBGene00000188,ARL13B
caenorhabditis_elegans_prjna13758,WBGene00000188,ARL5C
caenorhabditis_elegans_prjna13758,WBGene00000188,ARL13A
caenorhabditis_elegans_prjna13758,WBGene00000188,ARL4D
caenorhabditis_elegans_prjna13758,WBGene00000188,ARL14
caenorhabditis_elegans_prjna13758,WBGene00000189,ARL4C
caenorhabditis_elegans_prjna13758,WBGene00000189,SAR1B
caenorhabditis_elegans_prjna13758,WBGene00000189,ARL4A
caenorhabditis_elegans_prjna13758,WBGene00000189,ARL11
caenorhabditis_elegans_prjna13758,WBGene00000189,ARF4
caenorhabditis_elegans_prjna13758,WBGene00000189,ARL16
caenorhabditis_elegans_prjna13758,WBGene00000189,SAR1A
caenorhabditis_elegans_prjna13758,WBGene00000189,ARL9
caenorhabditis_elegans_prjna13758,WBGene00000189,ARL10
caenorhabditis_elegans_prjna13758,WBGene00000189,ARL13B
caenorhabditis_elegans_prjna13758,WBGene00000189,ARL5B
caenorhabditis_elegans_prjna13758,WBGene00000189,ARL5C
caenorhabditis_elegans_prjna13758,WBGene00000189,ARL13A
caenorhabditis_elegans_prjna13758,WBGene00000189,ARL4D
caenorhabditis_elegans_prjna13758,WBGene00000189,ARL5A
caenorhabditis_elegans_prjna13758,WBGene00000189,ARL14
caenorhabditis_elegans_prjna13758,WBGene00000190,ARL4C
caenorhabditis_elegans_prjna13758,WBGene00000190,SAR1B
caenorhabditis_elegans_prjna13758,WBGene00000190,ARL4A
caenorhabditis_elegans_prjna13758,WBGene00000190,ARL11
caenorhabditis_elegans_prjna13758,WBGene00000190,ARF4
caenorhabditis_elegans_prjna13758,WBGene00000190,ARL15
caenorhabditis_elegans_prjna13758,WBGene00000190,ARL16
caenorhabditis_elegans_prjna13758,WBGene00000190,SAR1A
caenorhabditis_elegans_prjna13758,WBGene00000190,ARL9
caenorhabditis_elegans_prjna13758,WBGene00000190,ARL3
caenorhabditis_elegans_prjna13758,WBGene00000190,ARL10
caenorhabditis_elegans_prjna13758,WBGene00000190,ARL13B
caenorhabditis_elegans_prjna13758,WBGene00000190,ARL5B
caenorhabditis_elegans_prjna13758,WBGene00000190,ARL5C
caenorhabditis_elegans_prjna13758,WBGene00000190,ARL13A
caenorhabditis_elegans_prjna13758,WBGene00000190,ARL4D
caenorhabditis_elegans_prjna13758,WBGene00000190,ARL5A
caenorhabditis_elegans_prjna13758,WBGene00000190,ARL14
caenorhabditis_elegans_prjna13758,WBGene00000191,
caenorhabditis_elegans_prjna13758,WBGene00000192,ARL8A
caenorhabditis_elegans_prjna13758,WBGene00000193,ARL6
caenorhabditis_elegans_prjna13758,WBGene00000195,ARR3
caenorhabditis_elegans_prjna13758,WBGene00000195,ARRB1
caenorhabditis_elegans_prjna13758,WBGene00000195,ARRB2
caenorhabditis_elegans_prjna13758,WBGene00000195,SAG
caenorhabditis_elegans_prjna13758,WBGene00000196,AARS2
caenorhabditis_elegans_prjna13758,WBGene00000196,AARSD1
caenorhabditis_elegans_prjna13758,WBGene00000196,PTGES3L-AARSD1
caenorhabditis_elegans_prjna13758,WBGene00000197,AARS
caenorhabditis_elegans_prjna13758,WBGene00000198,TECR
caenorhabditis_elegans_prjna13758,WBGene00000198,TECRL
caenorhabditis_elegans_prjna13758,WBGene00000199,ACTR3
caenorhabditis_elegans_prjna13758,WBGene00000200,ACTR2
caenorhabditis_elegans_prjna13758,WBGene00000201,ARPC1B
caenorhabditis_elegans_prjna13758,WBGene00000201,ARPC1A
caenorhabditis_elegans_prjna13758,WBGene00000201,AC004922.1
caenorhabditis_elegans_prjna13758,WBGene00000202,EXOSC6
caenorhabditis_elegans_prjna13758,WBGene00000203,ARPC3
caenorhabditis_elegans_prjna13758,WBGene00000204,ARPC4
caenorhabditis_elegans_prjna13758,WBGene00000205,ARPC5L
caenorhabditis_elegans_prjna13758,WBGene00000205,ARPC5
caenorhabditis_elegans_prjna13758,WBGene00000206,ATP5PB
caenorhabditis_elegans_prjna13758,WBGene00000207,ATP5PB
caenorhabditis_elegans_prjna13758,WBGene00000208,TRIP4
caenorhabditis_elegans_prjna13758,WBGene00000209,ATP5MGL
caenorhabditis_elegans_prjna13758,WBGene00000209,ATP5MG
caenorhabditis_elegans_prjna13758,WBGene00000210,ATP5MGL
caenorhabditis_elegans_prjna13758,WBGene00000210,ATP5MG
caenorhabditis_elegans_prjna13758,WBGene00000211,SMPD1
caenorhabditis_elegans_prjna13758,WBGene00000212,SMPD1
caenorhabditis_elegans_prjna13758,WBGene00000213,SMPD1
caenorhabditis_elegans_prjna13758,WBGene00000214,REN
caenorhabditis_elegans_prjna13758,WBGene00000214,CTSE
caenorhabditis_elegans_prjna13758,WBGene00000214,BACE2
caenorhabditis_elegans_prjna13758,WBGene00000214,PGC
caenorhabditis_elegans_prjna13758,WBGene00000214,BACE1
caenorhabditis_elegans_prjna13758,WBGene00000214,PGA4
caenorhabditis_elegans_prjna13758,WBGene00000214,PGA3
caenorhabditis_elegans_prjna13758,WBGene00000214,PGA5
caenorhabditis_elegans_prjna13758,WBGene00000215,REN
caenorhabditis_elegans_prjna13758,WBGene00000215,CTSE
caenorhabditis_elegans_prjna13758,WBGene00000215,BACE2
caenorhabditis_elegans_prjna13758,WBGene00000215,PGC
caenorhabditis_elegans_prjna13758,WBGene00000215,BACE1
caenorhabditis_elegans_prjna13758,WBGene00000215,PGA4
caenorhabditis_elegans_prjna13758,WBGene00000215,PGA3
caenorhabditis_elegans_prjna13758,WBGene00000215,PGA5
caenorhabditis_elegans_prjna13758,WBGene00000216,REN
caenorhabditis_elegans_prjna13758,WBGene00000216,CTSE
caenorhabditis_elegans_prjna13758,WBGene00000216,BACE2
caenorhabditis_elegans_prjna13758,WBGene00000216,PGC
caenorhabditis_elegans_prjna13758,WBGene00000216,BACE1
caenorhabditis_elegans_prjna13758,WBGene00000216,PGA4
caenorhabditis_elegans_prjna13758,WBGene00000216,PGA3
caenorhabditis_elegans_prjna13758,WBGene00000216,PGA5
caenorhabditis_elegans_prjna13758,WBGene00000217,AC068580.4
caenorhabditis_elegans_prjna13758,WBGene00000217,CTSD
caenorhabditis_elegans_prjna13758,WBGene00000218,REN
caenorhabditis_elegans_prjna13758,WBGene00000218,CTSE
caenorhabditis_elegans_prjna13758,WBGene00000218,BACE2
caenorhabditis_elegans_prjna13758,WBGene00000218,PGC
caenorhabditis_elegans_prjna13758,WBGene00000218,BACE1
caenorhabditis_elegans_prjna13758,WBGene00000218,PGA4
caenorhabditis_elegans_prjna13758,WBGene00000218,PGA3
caenorhabditis_elegans_prjna13758,WBGene00000218,PGA5
caenorhabditis_elegans_prjna13758,WBGene00000219,REN
caenorhabditis_elegans_prjna13758,WBGene00000219,CTSE
caenorhabditis_elegans_prjna13758,WBGene00000219,BACE2
caenorhabditis_elegans_prjna13758,WBGene00000219,PGC
caenorhabditis_elegans_prjna13758,WBGene00000219,BACE1
caenorhabditis_elegans_prjna13758,WBGene00000219,PGA4
caenorhabditis_elegans_prjna13758,WBGene00000219,PGA3
caenorhabditis_elegans_prjna13758,WBGene00000219,PGA5
caenorhabditis_elegans_prjna13758,WBGene00000220,NFIL3
caenorhabditis_elegans_prjna13758,WBGene00000221,ATF5
caenorhabditis_elegans_prjna13758,WBGene00000221,ATF4
caenorhabditis_elegans_prjna13758,WBGene00000222,ATF6B
caenorhabditis_elegans_prjna13758,WBGene00000222,CREB3L1
caenorhabditis_elegans_prjna13758,WBGene00000222,CREM
caenorhabditis_elegans_prjna13758,WBGene00000222,ATF1
caenorhabditis_elegans_prjna13758,WBGene00000222,CREB3L4
caenorhabditis_elegans_prjna13758,WBGene00000222,ATF6
caenorhabditis_elegans_prjna13758,WBGene00000223,ATF2
caenorhabditis_elegans_prjna13758,WBGene00000223,CREB5
caenorhabditis_elegans_prjna13758,WBGene00000224,SLC3A2
caenorhabditis_elegans_prjna13758,WBGene00000224,SLC3A1
caenorhabditis_elegans_prjna13758,WBGene00000224,AMY2A
caenorhabditis_elegans_prjna13758,WBGene00000224,AMY2B
caenorhabditis_elegans_prjna13758,WBGene00000224,AMY1B
caenorhabditis_elegans_prjna13758,WBGene00000224,AMY1C
caenorhabditis_elegans_prjna13758,WBGene00000224,AMY1A
caenorhabditis_elegans_prjna13758,WBGene00000225,SLC3A2
caenorhabditis_elegans_prjna13758,WBGene00000225,SLC3A1
caenorhabditis_elegans_prjna13758,WBGene00000225,AMY2A
caenorhabditis_elegans_prjna13758,WBGene00000225,AMY2B
caenorhabditis_elegans_prjna13758,WBGene00000225,AMY1B
caenorhabditis_elegans_prjna13758,WBGene00000225,AMY1C
caenorhabditis_elegans_prjna13758,WBGene00000225,AMY1A
caenorhabditis_elegans_prjna13758,WBGene00000226,PRKDC
caenorhabditis_elegans_prjna13758,WBGene00000226,TRRAP
caenorhabditis_elegans_prjna13758,WBGene00000226,ATR
caenorhabditis_elegans_prjna13758,WBGene00000226,ATM
caenorhabditis_elegans_prjna13758,WBGene00000227,PRKDC
caenorhabditis_elegans_prjna13758,WBGene00000227,ATM
caenorhabditis_elegans_prjna13758,WBGene00000228,ACTN3
caenorhabditis_elegans_prjna13758,WBGene00000228,ACTN2
caenorhabditis_elegans_prjna13758,WBGene00000229,ATP5F1B
caenorhabditis_elegans_prjna13758,WBGene00000230,AP000311.1
caenorhabditis_elegans_prjna13758,WBGene00000230,ATP5PO
caenorhabditis_elegans_prjna13758,WBGene00000231,ATXN2L
caenorhabditis_elegans_prjna13758,WBGene00000231,ATXN2
caenorhabditis_elegans_prjna13758,WBGene00000232,
caenorhabditis_elegans_prjna13758,WBGene00000233,
caenorhabditis_elegans_prjna13758,WBGene00000235,BANF1
caenorhabditis_elegans_prjna13758,WBGene00000236,BAG1
caenorhabditis_elegans_prjna13758,WBGene00000237,
caenorhabditis_elegans_prjna13758,WBGene00000238,ARMC4
caenorhabditis_elegans_prjna13758,WBGene00000238,ARMC3
caenorhabditis_elegans_prjna13758,WBGene00000238,ANKAR
caenorhabditis_elegans_prjna13758,WBGene00000238,JUP
caenorhabditis_elegans_prjna13758,WBGene00000238,CTNNB1
caenorhabditis_elegans_prjna13758,WBGene00000239,DDC
caenorhabditis_elegans_prjna13758,WBGene00000240,PAH
caenorhabditis_elegans_prjna13758,WBGene00000241,AP002748.4
caenorhabditis_elegans_prjna13758,WBGene00000241,BBS1
caenorhabditis_elegans_prjna13758,WBGene00000242,BBS2
caenorhabditis_elegans_prjna13758,WBGene00000244,TTC8
caenorhabditis_elegans_prjna13758,WBGene00000245,
caenorhabditis_elegans_prjna13758,WBGene00000246,HDLBP
caenorhabditis_elegans_prjna13758,WBGene00000247,BECN1
caenorhabditis_elegans_prjna13758,WBGene00000247,BECN2
caenorhabditis_elegans_prjna13758,WBGene00000248,TUBB6
caenorhabditis_elegans_prjna13758,WBGene00000248,TUBG1
caenorhabditis_elegans_prjna13758,WBGene00000248,TUBB3
caenorhabditis_elegans_prjna13758,WBGene00000248,AC092143.1
caenorhabditis_elegans_prjna13758,WBGene00000249,
caenorhabditis_elegans_prjna13758,WBGene00000250,NLRC4
caenorhabditis_elegans_prjna13758,WBGene00000250,XIAP
caenorhabditis_elegans_prjna13758,WBGene00000250,BIRC8
caenorhabditis_elegans_prjna13758,WBGene00000250,BIRC3
caenorhabditis_elegans_prjna13758,WBGene00000250,BIRC2
caenorhabditis_elegans_prjna13758,WBGene00000251,
caenorhabditis_elegans_prjna13758,WBGene00000252,
caenorhabditis_elegans_prjna13758,WBGene00000253,NOX1
caenorhabditis_elegans_prjna13758,WBGene00000253,DUOX1
caenorhabditis_elegans_prjna13758,WBGene00000253,DUOX2
caenorhabditis_elegans_prjna13758,WBGene00000253,CYBB
caenorhabditis_elegans_prjna13758,WBGene00000253,NOX3
caenorhabditis_elegans_prjna13758,WBGene00000254,FURIN
caenorhabditis_elegans_prjna13758,WBGene00000254,PCSK4
caenorhabditis_elegans_prjna13758,WBGene00000254,PCSK5
caenorhabditis_elegans_prjna13758,WBGene00000254,PCSK9
caenorhabditis_elegans_prjna13758,WBGene00000254,PCSK7
caenorhabditis_elegans_prjna13758,WBGene00000254,PCSK1
caenorhabditis_elegans_prjna13758,WBGene00000255,SPINT4
caenorhabditis_elegans_prjna13758,WBGene00000255,SPINT1
caenorhabditis_elegans_prjna13758,WBGene00000255,LRP11
caenorhabditis_elegans_prjna13758,WBGene00000255,EPPIN
caenorhabditis_elegans_prjna13758,WBGene00000255,EPPIN-WFDC6
caenorhabditis_elegans_prjna13758,WBGene00000255,KIAA0319
caenorhabditis_elegans_prjna13758,WBGene00000255,TFPI2
caenorhabditis_elegans_prjna13758,WBGene00000255,AMBP
caenorhabditis_elegans_prjna13758,WBGene00000255,SPINT2
caenorhabditis_elegans_prjna13758,WBGene00000255,KIAA0319L
caenorhabditis_elegans_prjna13758,WBGene00000255,WFIKKN1
caenorhabditis_elegans_prjna13758,WBGene00000255,WFIKKN2
caenorhabditis_elegans_prjna13758,WBGene00000256,
caenorhabditis_elegans_prjna13758,WBGene00000257,KIF11
caenorhabditis_elegans_prjna13758,WBGene00000259,HLCS
caenorhabditis_elegans_prjna13758,WBGene00000262,
caenorhabditis_elegans_prjna13758,WBGene00000263,
caenorhabditis_elegans_prjna13758,WBGene00000264,BRCA1
caenorhabditis_elegans_prjna13758,WBGene00000265,ASB6
caenorhabditis_elegans_prjna13758,WBGene00000266,GMDS
caenorhabditis_elegans_prjna13758,WBGene00000267,B3GALT4
caenorhabditis_elegans_prjna13758,WBGene00000268,
caenorhabditis_elegans_prjna13758,WBGene00000269,B4GALT4
caenorhabditis_elegans_prjna13758,WBGene00000269,B4GALT1
caenorhabditis_elegans_prjna13758,WBGene00000269,B4GALT3
caenorhabditis_elegans_prjna13758,WBGene00000269,B4GALT2
caenorhabditis_elegans_prjna13758,WBGene00000269,B4GALT5
caenorhabditis_elegans_prjna13758,WBGene00000270,B3GNT10
caenorhabditis_elegans_prjna13758,WBGene00000270,B3GNT4
caenorhabditis_elegans_prjna13758,WBGene00000270,B3GALT2
caenorhabditis_elegans_prjna13758,WBGene00000270,B3GNT5
